,title,company,location,salary,summary
87,"Senior Financial Analyst, Worldwide Design Engineering",Amazon.com Services LLC,"Seattle, WA",,Own & develop financial analysis ROI and NPV models driving design decisions across the WW Operations Fulfillment network.MBA or advanced business degree.
88,ELECTRICAL DESIGN ENGINEER,Tucana Engineering,"Seattle, WA 98108 (Georgetown area)",,Minimum of 5 years of electrical systems design experience.Minimum of 5 years of electrical systems design experience.Full Time - Fixed-term Contract.
89,Avionics FPGA Design Engineer,Blue Origin,"Seattle, WA",,"5+ years demonstrated FPGA/ASIC design and verification work experience.Bachelor of Science in Electrical or Computer Engineering, or related discipline with a…"
90,Software Development Engineer 4,Adobe,"Seattle, WA 98103 (Fremont area)",,Influence design thinking among development teams.You have an appreciation for design-thinking and you believe that creating reusable code and consistent user…
91,Project Manager (Fish Passage Design),Michael Baker International,"Seattle, WA",,"The Senior Surface Water Project Manager will be responsible for leading a team of engineers and designers in all aspects of planning, design, and construction…"
92,"Sr. Hardware Design Engineer, Region Services / Dedicated Cl...","Amazon Web Services, Inc.","Seattle, WA",,"You successfully implement COTS solutions when available and design custom hardware when necessary.When commercial solutions are not available, you will design…"
93,"Foundations Design Engineer - Michels Construction, Inc",Michels,"Seattle, WA",,"Critical for success are attention to detail and effective oral and written communication skills.Bachelor’s degree in Engineering, 4-8 years of related…"
94,Avionics Electrical Design Engineer III - BE-3U,Blue Origin,"Seattle, WA+1 location",,"Develop analog, digital, and mixed-signal designs that interact with avionics systems (including sensors and electromechanical/electrohydraulic actuators);…"
95,"Sr. Software Development Engineer , Amazon DynamoDB","Amazon Dev Center U.S., Inc.","Seattle, WA+1 location",,Experience with responsive web design.Strong design skills around user experience.Eye for design and attention to detail.
96,Senior Solutions Design Engineer - Distribution & Warehousin...,Ryder System,"Remote in Seattle, WA 98194",,"Execute design processes to create, re-design, or optimize logistics networks.Specialize across multiple design disciplines."
97,Plumbing Engineer or Designer,Tetra Tech,"Seattle, WA",,3+ years of REVIT and AutoCAD design software experience.3-15 years of MEP industry plumbing design experience required.EIT or PE a plus.
98,Senior Project/Design Manager - Highways,STV,"Seattle, WA 98104",,"This will include leading design teams made up of internal staff, non-DBE and DBE subs, delivering commercially based design solutions and managing the various…"
99,"Software Development Manager, AWS Cryptography","Amazon Web Services, Inc.","Seattle, WA+1 location",,"3+ years of people management experience, managing engineers.Work with a team of truly innovative research scientists and engineers."
100,Senior Production Design Engineer,Blue Origin,"Seattle, WA",,"In this role you will partner with our entire team, not just fellow design engineers, manufacturing engineers, quality engineers and technicians in developing…"
101,Software Engineer II,Ansira,"Seattle, WA",,"Modern responsive web design experience (css grid, flexbox, advanced media queries).Design, engineer and maintain full-stack web applications using client…"
102,Principal Rendezvous and Proximity Operations Design Enginee...,Blue Origin,"Seattle, WA",,"As part of a hardworking team of diverse spacecraft development engineers, you will define the Rendezvous and Proximity Operations (RPO) operations concepts,…"
103,VB.Net Developer with Vue.js - Location Open,Deloitte,"Seattle, WA 98104 (Downtown area)+3 locations",,"Responsive web design (Bootstrap, LESS).Review the design and documentation delivered by team.Understands how to design, configure, build, and test…"
